,title,score,visitor,blog,address,alt,lon
0,1% PC CAFE,None,2,None,전북 전주시 덕진구 명륜4길 21 2층,35.8438745986743,127.126960937942
1,배틀피시cafe,None,10,None,전북 전주시 덕진구 권삼득로 333,35.8449239098492,127.125867856486
2,스톰PC방,None,7,1,전북 전주시 덕진구 조경단로 105 2층,35.8436071487905,127.138430329772
